sector,source,destination,Z_2000,Z_2001,Z_2002,Z_2003,Z_2004,Z_2005,Z_2006,Z_2007,Z_2008,Z_2009,Z_2010,Z_2011,Z_2012,Z_2013,Z_2014,simpleaverage2000,simpleaverage2001,simpleaverage2002,simpleaverage2003,simpleaverage2004,simpleaverage2005,simpleaverage2006,simpleaverage2007,simpleaverage2008,simpleaverage2009,simpleaverage2010,simpleaverage2011,simpleaverage2012,simpleaverage2013,simpleaverage2014,weightedaverage2000,weightedaverage2001,weightedaverage2002,weightedaverage2003,weightedaverage2004,weightedaverage2005,weightedaverage2006,weightedaverage2007,weightedaverage2008,weightedaverage2009,weightedaverage2010,weightedaverage2011,weightedaverage2012,weightedaverage2013,weightedaverage2014,value2000,value2001,value2002,value2003,value2004,value2005,value2006,value2007,value2008,value2009,value2010,value2011,value2012,value2013,value2014
Textiles,CAN,USA,4.4050837,4.1679158,4.1618299,4.06815,3.6168532,3.5175178,3.3622534,3.3129284,3.238251,3.2345338,3.3522735,3.5163813,3.5938818,3.5045712,3.1802728,1.0000167,1.0000167,1.0000334,1.0000334,1.0000334,1,1,1.0000499,1.0000167,1,1.0000167,1,1,1,1,1,1,1,1,1,1,1,1.0000167,1,1,1,1,1,1,1,5.4270339,5.0353708,4.9307442,5.093688,4.886611,4.5830131,4.2735934,3.8807955,3.2613726,2.6541395,3.1006491,3.1844525,3.151206,3.0809934,3.2893412
Textiles,CHN,AUS,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.1110667,1.11015,1.1076,1.1059667,1.107,1.0786834,1.07855,1.0779834,1.0781333,1.0785999,1.0496833,1.0497,1.0491667,1.0496833,1.0488333,1.1319667,1.1344334,1.1321833,1.1314501,1.13165,1.0984666,1.0986167,1.0991666,1.09965,1.0990499,1.0628166,1.0626334,1.06295,1.0629667,1.0625499,1.0205734,1.0479968,1.3312566,1.6671178,2.2799466,2.8375168,3.1995811,3.9844975,4.3522816,4.4728689,6.0489011,7.8643517,7.654696,8.1263018,8.2723551
Textiles,CHN,BRA,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.2017833,1.1949834,1.188,1.1776834,1.1737167,1.16825,1.1680667,1.1704667,1.21175,1.2409834,1.24175,1.2377833,1.2375166,1.2404333,1.2386833,1.2026833,1.19025,1.1888334,1.18055,1.1758167,1.1740834,1.1709001,1.1717499,1.1977999,1.2388,1.2391167,1.2412666,1.24175,1.2417667,1.2398,.081332691,.11865879,.13611785,.2620053,.49292228,.63247097,.97655326,1.4422358,1.9448942,1.7588189,2.8133483,3.7592664,3.9372814,4.1761413,4.7649508
Textiles,CHN,CAN,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0773333,1.07595,1.0675666,1.0651166,1.06475,1.0596334,1.0592667,1.0585667,1.05905,1.0585999,1.0480167,1.0453,1.0416834,1.03855,1.0367334,1.0887667,1.0865,1.0876666,1.0864834,1.0848833,1.0846,1.0862,1.0854667,1.0838166,1.0842834,1.0775666,1.0770833,1.0775833,1.07575,1.0756333,1.177031,1.2647793,1.457707,1.9496009,2.3932915,3.5584483,4.8413424,6.0186691,5.8714147,5.080647,6.020936,6.6368232,6.5815449,6.8318787,6.9705291
Textiles,CHN,CHN,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,134.13033,133.83322,124.85774,141.69655,161.71379,186.49387,233.98996,325.99033,427.17722,526.31982,556.68207,665.9538,801.32178,917.28326,976.15265
Textiles,CHN,EUC,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0575182,1.0564889,1.0535526,1.0528003,1.0460416,1.0498213,1.0597036,1.0608801,1.0437578,1.0436864,1.0598704,1.0438176,1.0436727,1.0434582,1.0581224,1.0606928,1.0609829,1.065979,1.0659577,1.0527949,1.0639906,1.0696943,1.069819,1.050176,1.0505408,1.0699172,1.0501488,1.0502381,1.0500789,1.0682055,20.36204,21.811016,24.996349,35.532326,47.794193,75.342728,93.60849,117.80765,140.90187,121.07307,142.26518,167.4984,133.38797,142.70605,149.59979
Textiles,CHN,GBR,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0552667,1.0541,1.0515666,1.0503,1.0452332,1.0497,1.0609667,1.0614334,1.0444334,1.04435,1.0613,1.0443833,1.04435,1.0438833,1.0606333,1.05835,1.0579834,1.0644001,1.064,1.0516334,1.0639666,1.0709333,1.0707,1.0507333,1.0511333,1.0715168,1.0507001,1.0508,1.0505834,1.0711501,1.3040363,1.5838654,1.8504095,2.411222,3.1364789,5.1065078,6.0083466,7.1507912,8.7036037,8.2936611,8.5883007,9.4262629,8.1520576,10.791864,9.8387356
Textiles,CHN,IDN,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0960333,1.0945667,1.0845,1.0925833,1.0982833,1.0991499,1.0930333,1.0636166,1.0928833,1.0361166,1.0017333,1.0017167,1,1.0017667,1.0941666,1.09185,1.0887667,1.0845333,1.08715,1.0889666,1.0971167,1.0907,1.0671333,1.0930001,1.0393,1.0012,1.0014666,1.0021334,1.0030333,1.0938333,.093484595,.13101855,.17088635,.17226171,.28443557,.36319327,.49907702,.52929533,1.3318324,.96799767,1.6197513,2.110465,2.3356113,2.8785055,3.4133787
Textiles,CHN,IND,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.3111833,1.2878667,1.26735,1.2337834,1.19205,1.1494333,1.1559999,1.1004,1.0809166,1.0909333,1.06775,1.0882001,1.0933666,1.0934167,1.0934167,1.3259335,1.2662333,1.25105,1.2416667,1.1939667,1.1547834,1.1482667,1.1109167,1.0896167,1.1035833,1.0921,1.08365,1.0880834,1.0919666,1.0935667,.13358225,.21945508,.37815714,.47239327,.85080171,1.3342674,1.1214709,1.3103184,1.1891657,1.2067833,1.7369608,1.9874387,1.9701196,2.3642735,2.550406
Textiles,CHN,JPN,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.04705,1.0731833,1.0728166,1.0688,1.0690833,1.0687,1.0689501,1.0672667,1.06715,1.0680166,1.0677333,1.0721333,1.0724833,1.0611,1.0601166,1.05125,1.0862334,1.09075,1.0917166,1.0922,1.0929166,1.0916667,1.0913167,1.0929834,1.0905167,1.094,1.1043,1.0992,1.0953833,1.05775,11.547411,11.99649,11.483124,14.116747,16.754976,19.301983,20.817459,22.023233,23.598091,22.790327,23.781338,29.058199,28.554325,28.740129,27.598354
Textiles,CHN,KOR,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.09115,1.0913167,1.0855167,1.0731167,1.0877333,1.0732,1.0877167,1.0740833,1.0464667,1.0861499,1.0773834,1.0464333,1.0464333,1.0466501,1.0737166,1.0995834,1.10035,1.0952667,1.0986667,1.0970167,1.0966333,1.0957167,1.0752667,1.0761167,1.0938333,1.0756834,1.0755167,1.0761167,1.0761999,1.0861501,1.5293461,1.8803216,2.4717069,2.916121,3.3424366,3.5451379,4.7104106,5.0659127,5.0288086,3.7870367,5.1829185,7.0041022,7.9695411,7.7180133,8.5444756
Textiles,CHN,MEX,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.2543334,1.25585,1.2457167,1.2345333,1.2032334,1.1827333,1.1566833,1.1562166,1.15905,1.1574833,1.1557667,1.1145167,1.1011833,1.1004167,1.09955,1.2456001,1.2452166,1.2459667,1.2441334,1.20375,1.1848334,1.1526,1.1537666,1.1506166,1.1631,1.1582667,1.1101834,1.1086667,1.1261833,1.1160166,.25934878,.30241153,.547602,.64227259,.79631287,.80521482,1.139779,1.2375492,1.2344581,.82364798,1.25901,1.6700213,2.0440979,2.2792704,2.9842808
Textiles,CHN,ROW,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0014952,1.0015105,1.0011505,1.0011554,1.0011319,1.0011227,1.0011131,1.0011363,1.0011491,1.0011848,1.001192,1.0011851,1.001166,1.0011607,1.0006988,1.0014764,1.0013714,1.0011541,1.0011568,1.0011324,1.0010786,1.001129,1.0011505,1.0011696,1.0011152,1.0011302,1.0011413,1.0011039,1.0010878,1.0006944,31.260582,29.046089,33.46912,46.10931,60.15715,66.039268,86.827667,103.00523,103.89412,74.929695,96.679703,122.06988,134.24733,161.11951,172.81297
Textiles,CHN,RUS,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1,1.1027,1.1275333,1,1,1.1246834,1,1.0588332,1.0583667,1.0579333,1,1.0571667,1.0574667,1.0914333,1.0508833,1,1.1363167,1.1472667,1,1,1.15395,1,1.0441999,1.0473167,1.0479,1,1.0496167,1.0498333,1.1008999,1.0414,1.774823,2.5798662,3.2872577,4.8476915,6.4269614,9.0529022,11.447802,19.596968,21.730961,19.327747,29.734034,31.728287,33.023495,39.633327,39.312397
Textiles,CHN,TUR,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0680333,1.0656333,1.0636834,1.06565,1.0456834,1.0453,1.0459666,1.0451667,1.0450666,1.0448834,1.0454667,1.0450166,1,1.0444833,1,1.0710167,1.067,1.0644,1.0639501,1.04725,1.0452,1.0438,1.0431,1.0443,1.0447667,1.0445334,1.0439833,1,1.0441,1,.074759729,.087717786,.12818591,.24298196,.37863418,.63400412,1.3945773,1.730376,1.1517415,.85660636,1.4913125,2.3356504,1.8542733,2.0459225,2.2238202
Textiles,CHN,USA,7.9221053,8.1813545,8.4702139,8.8142185,9.1644545,9.5275097,9.9645519,10.475246,10.020525,9.5823536,9.2401657,8.7083311,8.2343006,8.8895454,8.8895454,1.0665667,1.0675833,1.0650667,1.0648,1.0650166,1.06495,1.0648167,1.06405,1.06495,1.06495,1.0650333,1.0653167,1.0650834,1.0650166,1.0650333,1.0539833,1.05555,1.0556667,1.0552667,1.0558333,1.06545,1.0666666,1.0654167,1.0682833,1.0704833,1.0709,1.0703499,1.0696,1.0700834,1.0702167,10.411685,11.372023,13.592547,17.14234,21.53784,30.359789,35.996265,40.593964,38.632328,36.34457,46.028236,48.613678,49.351528,51.776615,53.479477
Textiles,EUC,AUS,5.2886348,5.4095812,5.2699676,5.1950665,5.1855488,5.2308755,5.4092407,5.4728861,5.1985106,4.7946014,5.2521124,5.4629316,5.2554665,5.2537355,5.1587873,1.1149789,1.1134402,1.1120733,1.1117115,1.1116171,1.082827,1.0846099,1.0836897,1.0846292,1.0854524,1.0530593,1.0532265,1.0536829,1.0530829,1.0525254,1.116657,1.1190271,1.1161929,1.1172947,1.1175579,1.0885625,1.091019,1.0908852,1.0918373,1.0921197,1.0574421,1.057629,1.0576968,1.057538,1.05712,2.9420292,2.6854367,3.2199175,3.4220397,4.0185347,4.0477653,3.8281693,4.5548949,4.3645606,3.9121234,5.1023517,6.550271,5.4899106,5.9107981,5.6208224
Textiles,EUC,BRA,5.1742353,5.2477994,5.1480327,5.0786347,5.0832739,5.113502,5.2804728,5.3309135,5.0781255,4.7148519,5.1517735,5.3724627,5.1620045,5.1812992,5.1016326,1.1957927,1.1897243,1.1754787,1.1713651,1.1682348,1.1652365,1.165745,1.1694355,1.2207597,1.2431803,1.2405307,1.247085,1.2456083,1.2443444,1.2415322,1.1917036,1.1858169,1.1697997,1.1662979,1.1635892,1.1608313,1.1626284,1.1667752,1.2162412,1.2380213,1.2374032,1.2431384,1.2444707,1.240792,1.2353077,1.3943635,1.5095658,1.2624416,1.4236788,1.7012761,1.5935186,1.8048153,2.3187828,2.2842746,1.6390575,1.9285822,2.2227139,2.2818172,2.2830346,2.4194367
Textiles,EUC,CAN,5.32972,5.4500465,5.3275533,5.2376332,5.2180943,5.2530699,5.4270964,5.4825721,5.2211461,4.8355312,5.2855005,5.5084791,5.3237224,5.3244348,5.2249565,1.1002287,1.0985202,1.0889806,1.0874933,1.0868317,1.0846413,1.0838979,1.0839086,1.0845708,1.0865048,1.067917,1.0648738,1.0618792,1.0595633,1.0563328,1.1020694,1.100199,1.1013622,1.0996008,1.098735,1.0983824,1.0986785,1.0969932,1.0981771,1.0975693,1.0823444,1.0829835,1.0792066,1.0785233,1.0795884,8.6377068,8.7284145,8.2620335,9.9268351,9.8188944,9.0267296,8.3674259,9.3880138,8.9709091,6.3694086,7.5700669,8.7229862,8.0066948,8.9802752,9.5517492
Textiles,EUC,CHN,5.4620581,5.5850487,5.4479122,5.3408475,5.3200769,5.3676553,5.5468593,5.5995054,5.3310061,4.9009228,5.3830161,5.5991416,5.3931017,5.3885479,5.2799492,1.2199508,1.1245155,1.1208941,1.1209691,1.1192012,1.1190183,1.1195639,1.1199948,1.1197107,1.119233,1.1191821,1.1195527,1.1199434,1.1206312,1.117546,1.2109336,1.1133907,1.1172887,1.1153083,1.1120254,1.1123495,1.1114129,1.1127831,1.1127083,1.1135689,1.1140246,1.115245,1.1164787,1.1176383,1.1123388,3.7563293,4.657001,4.4336071,5.2712488,6.4680676,7.1730604,8.4166918,10.091242,10.278481,9.4508123,13.887134,21.339895,20.887503,25.104858,27.827166
Textiles,EUC,EUC,5.3023725,5.4212737,5.3025813,5.2087727,5.1851368,5.217958,5.4049635,5.4440804,5.1870127,4.9111104,5.3394046,5.5746889,5.4022274,5.4474134,5.3365755,1.00182,1.0034716,1.0021451,1.0012404,1.0005062,1.0004832,1.0003649,1,1,1,1.0000001,1,1.0000886,1,1,1.001827,1.0035975,1.0029233,1.0014056,1.0005212,1.000505,1.0001739,1.0000032,1,1,1,1,1.0000925,1,1,15774.432,15727.711,16693.027,19398.389,20122.221,19689.539,19643.041,21955.277,22588.047,18376.859,18550.6,20493.73,16571.51,16050.611,15239.631
Textiles,EUC,GBR,5.1918035,5.2573929,5.1485853,5.0886793,5.0901852,5.0780196,5.2589493,5.3141961,5.0439863,4.7338643,5.1488028,5.3440599,5.1642928,5.1879296,5.122282,1.0000788,1.0004594,1,1,1.0000079,1,1,1,1,1,1,1,1,1,1,1.0000904,1.0005162,1,1,1.0000006,1,1,1,1,1,1,1,1,1,1,31.332949,33.063847,36.622135,40.04203,44.33408,45.294048,45.612247,50.974018,44.413334,37.240265,35.51564,39.94664,39.748398,27.585577,44.939667
Textiles,EUC,IDN,5.0955558,5.1831574,5.0350595,5.0191956,5.0428419,5.0960178,5.2942209,5.3734732,5.0878129,4.7321343,5.1852136,5.4127564,5.1441541,5.1738982,5.0791111,1.0878317,1.086594,1.0911225,1.0928898,1.0883073,1.0873617,1.0895057,1.0977249,1.0918901,1.0864984,1.0894047,1.0956894,1.0946974,1.0952427,1.0941343,1.0844781,1.0857303,1.0877506,1.0868483,1.081443,1.0803611,1.0819008,1.0921642,1.0826645,1.0864053,1.0828509,1.090556,1.0907854,1.0886123,1.0895326,.5456146,.59939098,.54922062,.48132336,.60209894,.52599567,.59405684,.50419641,1.0210243,.76740962,.96740997,1.1909193,.80873024,1.1117339,1.2297871
Textiles,EUC,IND,5.3309126,5.4362011,5.3059506,5.2271233,5.2227755,5.2720141,5.4602375,5.5198908,5.2456164,4.852325,5.3214321,5.5441685,5.3264742,5.336606,5.2392559,1.2854837,1.2859293,1.2613149,1.2307893,1.1920317,1.1496955,1.1559088,1.1019056,1.080828,1.0938838,1.0911958,1.0881214,1.0928085,1.0931922,1.0912091,1.2699537,1.2732724,1.2551975,1.2282766,1.1932385,1.1514732,1.1478629,1.1003786,1.0833782,1.0966191,1.0887455,1.0835183,1.0859543,1.0885297,1.0853106,1.3904657,1.7566215,1.7957766,1.9933666,2.3749511,2.6977189,2.2618377,2.44506,1.9663013,1.6612457,1.841908,1.9962585,1.9774389,1.9965047,1.9896373
Textiles,EUC,JPN,5.6208453,5.769753,5.6533594,5.5081348,5.4571109,5.4936767,5.6467986,5.6832232,5.445889,4.9709635,5.4643178,5.6763039,5.5069313,5.474659,5.3566012,1.0945147,1.0943966,1.0985755,1.0985574,1.0982214,1.0992086,1.0962353,1.0973496,1.0981593,1.0998801,1.0977794,1.096246,1.0984985,1.0956609,1.093401,1.1050137,1.1081653,1.1105037,1.1122663,1.112578,1.1129689,1.1113855,1.1128286,1.1133173,1.1129123,1.1092932,1.111197,1.1109629,1.1101482,1.1082282,38.302193,37.920006,38.200111,44.209053,42.686531,42.114063,43.557907,40.621296,39.340889,31.154514,30.565523,35.124485,36.387764,36.544407,36.434509
Textiles,EUC,KOR,5.7084098,5.8603067,5.7199783,5.5701323,5.5152049,5.5787859,5.7550135,5.794508,5.5443592,5.0850978,5.6075196,5.8294611,5.6353679,5.6202483,5.483603,1.0918187,1.0918118,1.088883,1.091349,1.0918984,1.0926495,1.0922951,1.0886953,1.0938354,1.0930645,1.0932711,1.0928707,1.0918938,1.0926107,1.0001261,1.0952219,1.0960811,1.0954244,1.0979952,1.0982056,1.0997256,1.0992911,1.0954174,1.0986568,1.098408,1.0980248,1.0979127,1.0980073,1.0983297,1.0023394,10.918431,12.546506,12.683761,12.967097,11.507907,11.044922,11.852672,12.832857,12.308401,9.7542419,12.394046,18.800579,22.636497,22.08843,24.995756
Textiles,EUC,MEX,5.2021222,5.2373438,5.1774354,5.1277618,5.1434221,5.2060556,5.3855639,5.4412112,5.1999168,4.8956394,5.3342834,5.5906329,5.3453331,5.4249368,5.3174739,1.2435019,1.0816998,1.2403271,1.2341212,1.0206852,1.0207452,1.0131971,1.0001107,1.0012225,1.0000936,1.1606221,1.1187806,1.1112279,1.1082517,1.0000716,1.2468122,1.0775272,1.2567841,1.2526474,1.0289419,1.0228964,1.0150697,1.0001341,1.0013421,1.0000936,1.1766487,1.1447227,1.1262078,1.1231741,1.0000725,4.4699874,5.3679237,6.7721071,7.5296841,7.3180299,7.3700051,8.2264557,8.9408875,8.8028746,5.9956388,6.1368179,7.5755396,7.4102421,7.8784404,8.1663923
Textiles,EUC,ROW,5.18574,5.2830596,5.1898417,5.1153631,5.1178064,5.1379828,5.3110747,5.362915,5.0961843,4.7293682,5.147584,5.3672657,5.1927547,5.1986794,5.1193995,1.001339,1.001387,1.001085,1.0011147,1.001081,1.0010699,1.0011033,1.0011221,1.00116,1.001143,1.0011313,1.00113,1.0011365,1.0011337,1.0011165,1.001408,1.001433,1.0010998,1.0011261,1.001085,1.0010959,1.0011187,1.0011141,1.0011585,1.0011288,1.0011171,1.0011278,1.0011492,1.0011275,1.0011209,144.06609,148.23244,146.13612,168.53381,186.41896,191.57214,209.59439,237.04747,242.02689,175.80731,186.98898,233.56767,222.30876,244.51695,263.03998
Textiles,EUC,RUS,5.324749,5.4457211,5.3073206,5.2157741,5.2004313,5.2489295,5.4523702,5.5073004,5.2244654,4.8741002,5.3534312,5.6008096,5.3965559,5.4058609,5.2756419,1,1.100165,1.1246386,1,1,1.1251515,1,1.0579813,1.0580145,1.0579977,1.0585525,1.0578847,1.0579342,1.0957977,1.0573732,1,1.125062,1.1420493,1,1,1.1417893,1,1.0543524,1.0555807,1.0579656,1.0574574,1.0570447,1.0569055,1.1019375,1.0563189,25.46767,33.366985,44.6241,50.359112,48.312073,46.972294,82.957809,106.40682,150.89601,117.94405,133.30315,149.30963,140.41809,148.98279,122.41622
Textiles,EUC,TUR,5.2425461,5.3246198,5.1960611,5.1416807,5.1583095,5.1856589,5.390059,5.4568567,5.178956,4.8609734,5.2891402,5.5305104,5.3000255,5.3281159,5.2376204,1.0013558,1.0004965,1.0003338,1.0002109,1,1.000773,1,1.001036,1,1,1,1,1,1,1,1.0020956,1.0004318,1.000333,1.0002114,1,1.0008693,1,1.0010302,1,1,1,1,1,1,1,4.9312329,6.7745051,7.8130255,9.8244772,12.35053,11.830757,11.434731,13.064207,15.074041,10.836912,11.70139,15.813717,14.650886,14.920776,15.25713
Textiles,EUC,USA,5.5322566,5.6653986,5.5330472,5.4078984,5.3686199,5.4137416,5.5935149,5.6372991,5.3800421,4.965529,5.4527488,5.6737194,5.4911542,5.4859991,5.3686972,1.0663362,1.0663098,1.0651342,1.0650682,1.0645754,1.0645525,1.0642623,1.0636923,1.0652642,1.065217,1.0651611,1.0652961,1.0654072,1.0650743,1.0647416,1.0695639,1.0690473,1.0708733,1.0704365,1.0702977,1.0690179,1.0693083,1.0684657,1.0689307,1.067649,1.0685788,1.0688285,1.0686574,1.0685685,1.0692358,69.796326,70.060165,66.553772,71.708359,78.802155,71.725121,72.620827,73.417274,63.226467,43.512817,50.73909,58.955738,59.234436,74.060371,79.885582
Textiles,GBR,AUS,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1.1131999,1.10835,1.10865,1.1096166,1.1089166,1.0802166,1.0810167,1.0816333,1.0797167,1.0808166,1.0532666,1.0533834,1.05355,1.0523833,1.0527166,1.1196166,1.1211667,1.1171501,1.11955,1.1229666,1.0873166,1.091,1.0898334,1.0855668,1.0938834,1.0588666,1.0575666,1.0599834,1.0605167,1.0593333,.14917861,.11285137,.13048635,.15208441,.16010173,.1721489,.15534504,.19048052,.18136919,.12328129,.085910499,.11448933,.2331173,.27853835,.17428027
Textiles,GBR,BRA,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1.1843667,1.1803334,1.1704667,1.1608167,1.1759499,1.15405,1.1550833,1.1533834,1.2168833,1.2242334,1.2278833,1.2324167,1.2384334,1.2587668,1.2545832,1.1806834,1.1713667,1.1598167,1.1522501,1.1674,1.1425333,1.1426834,1.1442834,1.18065,1.1975,1.2002,1.2074167,1.2085834,1.2325001,1.2418667,.024889342,.023801535,.023410812,.025807748,.018995872,.023823418,.022213105,.034928057,.025380256,.016363107,.011332327,.015629629,.018389758,.024088835,.015972462
Textiles,GBR,CAN,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1.0970833,1.0951166,1.08805,1.0874166,1.0886167,1.0829333,1.0809833,1.0843832,1.0851834,1.0885834,1.0709667,1.0657001,1.0627667,1.06155,1.0621834,1.0908333,1.0910834,1.0907667,1.09315,1.0882,1.0862499,1.0882334,1.0904667,1.0920334,1.0888833,1.0835999,1.0858333,1.0839833,1.0941499,1.09365,.15695068,.14491516,.14245322,.15671398,.17989287,.18359344,.15174459,.14359151,.13750742,.095080152,.069954664,.074872658,.081844389,.11658651,.081689097
Textiles,GBR,CHN,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1.2195834,1.1229666,1.1204834,1.1206,1.1226834,1.1228334,1.1193167,1.12155,1.1228666,1.1213,1.12,1.1190833,1.1202834,1.1218667,1.1199499,1.2089334,1.1109166,1.12035,1.1194667,1.12335,1.1193833,1.1212333,1.1148,1.1179333,1.1137667,1.1233833,1.1297333,1.1245166,1.13095,1.1203667,.069438823,.057046968,.059542704,.069388732,.090099968,.10238275,.10944007,.11173487,.11058442,.064424723,.050908018,.081370413,.091636196,.1211713,.10155339
Textiles,GBR,EUC,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1.0038652,1.0039587,1.0036625,1.0029902,1.0003595,1.0003617,1.0003322,1,1,1,1,1,1,1,1,1.0039419,1.003926,1.0057864,1.0031391,1.0003471,1.0003408,1.0000285,1,1,1,1,1,1,1,1,21.422773,20.312302,21.200809,24.057083,27.632298,29.049101,30.979979,37.49342,34.956966,22.11277,13.052979,14.582816,12.54202,9.6565733,11.690665
Textiles,GBR,GBR,2.8735702,2.8458843,3.2999463,3.4028797,3.4671259,3.283397,3.1058998,3.1158736,2.9007385,2.9591768,3.2001328,3.4909821,3.2204156,3.1404102,3.2172754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.9596395,7.0378013,6.5970197,5.5669756,5.1375599,4.0189071,4.2063713,3.345963,1.3529453,3.4810109,8.6899939,9.1760387,9.5693531,11.983215,12.288038
